"","ab_id","px","pz","des","pitch_id","id","type","stand","batter","hit"
"370",201664,-0.333,3.664,"Foul",760238,108,"S","R",425509,0
"371",201664,0.007,1.68,"In play, no out",760239,109,"X","R",425509,1
"372",201686,0.136,1.902,"Foul",760324,584,"S","R",425509,0
"373",202046,-0.768,1.332,"Swinging Strike",761722,433,"S","R",425509,0
"374",202055,-1.026,2.248,"Foul",761764,93,"S","R",425509,0
"375",202055,0.662,0.78,"Swinging Strike",761765,94,"S","R",425509,0
"376",202068,-0.513,1.949,"Foul",761814,599,"S","R",425509,0
"377",203259,-0.215,2.812,"Foul",766280,327,"S","R",425509,0
"378",203259,-0.173,2.825,"In play, out(s)",766281,328,"X","R",425509,0
"379",203266,0.753,3.332,"In play, no out",766300,56,"X","R",425509,1
"380",203284,0.183,2.902,"In play, out(s)",766370,426,"X","R",425509,0
"381",203301,-0.164,2.567,"Foul",766437,193,"S","R",425509,0
"382",203301,-0.416,2.099,"Swinging Strike",766438,194,"S","R",425509,0
"383",204701,-0.347,2.545,"In play, out(s)",771846,39,"X","R",425509,0
"384",204711,-0.711,2.959,"In play, out(s)",771901,612,"X","R",425509,0
"385",204718,0.918,2.449,"Foul",771918,163,"S","R",425509,0
"386",204718,0.334,3.199,"Foul",771921,166,"S","R",425509,0
"387",204750,0.15,2.29,"In play, out(s)",772080,323,"X","R",425509,0
"388",206554,-0.043,1.726,"In play, out(s)",778886,363,"X","R",425509,0
"389",206572,-0.588,2.549,"Foul",778957,86,"S","R",425509,0
"390",206572,0.368,1.662,"In play, out(s)",778959,88,"X","R",425509,0
"391",206582,0.465,3.616,"Swinging Strike",778992,514,"S","R",425509,0
"392",206582,-0.115,2.527,"Swinging Strike",778993,515,"S","R",425509,0
"393",206604,0.132,1.937,"Foul",779057,235,"S","R",425509,0
"394",206604,-0.253,3.273,"Foul",779059,237,"S","R",425509,0
"395",206604,0.141,1.983,"In play, out(s)",779060,238,"X","R",425509,0
"396",208320,0.181,1.62,"Swinging Strike",785453,373,"S","R",425509,0
"397",208320,-0.648,3.484,"Foul",785457,377,"S","R",425509,0
"398",208320,0.504,2.373,"Foul",785458,378,"S","R",425509,0
"399",208320,0.778,2.03,"Foul",785459,379,"S","R",425509,0
"400",208336,-0.428,1.828,"Swinging Strike",785514,17,"S","R",425509,0
"401",208368,0.163,2.192,"In play, no out",785639,198,"X","R",425509,1
"402",208374,-0.238,1.975,"Swinging Strike",785659,563,"S","R",425509,0
"403",208374,0.85,2.789,"In play, out(s)",785660,564,"X","R",425509,0
"404",209378,-0.946,3.249,"In play, out(s)",789541,91,"X","R",425509,0
"405",209404,0.4,4.079,"Swinging Strike",789649,587,"S","R",425509,0
"406",209418,-0.159,2.241,"Swinging Strike",789709,331,"S","R",425509,0
"407",209418,-0.519,2.416,"Swinging Strike",789710,332,"S","R",425509,0
"408",209418,-0.23,3.816,"Foul",789711,333,"S","R",425509,0
"409",212078,0.935,2.446,"In play, out(s)",799749,56,"X","R",425509,0
"410",212121,0.941,2.697,"Swinging Strike",799905,421,"S","R",425509,0
"411",214282,-1.052,2.744,"In play, out(s)",808057,317,"X","R",425509,0
"412",244128,0.364,3.583,"Foul",921107,528,"S","R",425509,0
"413",245898,0.292,2.841,"Swinging Strike",927825,243,"S","R",425509,0
"414",245898,-0.891,3.872,"Swinging Strike",927829,247,"S","R",425509,0
"415",247573,-0.591,3.291,"Foul",934082,164,"S","R",425509,0
"416",249036,0.724,2.85,"In play, out(s)",939611,577,"X","R",425509,0
"417",249040,0.768,1.993,"In play, out(s)",939627,282,"X","R",425509,0
"418",250574,-0.937,3.125,"In play, out(s)",945289,316,"X","R",425509,0
"419",252466,0.99,2.47,"In play, out(s)",952537,71,"X","R",425509,0
"420",252471,1.691,2.387,"Foul",952559,506,"S","R",425509,0
"421",253114,0.2,2.94,"In play, out(s)",955003,226,"X","R",425509,0
"422",254321,0.43,1.857,"Swinging Strike",959529,215,"S","R",425509,0
"423",256071,-0.663,1.884,"Foul",966375,424,"S","R",425509,0
"424",256077,0.316,2.009,"In play, out(s)",966399,209,"X","R",425509,0
"425",261278,-0.518,2.318,"Foul",986176,426,"S","R",425509,0
"426",261338,0.769,2.273,"In play, out(s)",986420,312,"X","R",425509,0
"427",262079,0.067,1.738,"Foul",989218,342,"S","R",425509,0
"428",262079,0.82,2.053,"In play, out(s)",989220,344,"X","R",425509,0
"429",262103,0.451,3.34,"Foul",989316,465,"S","R",425509,0
"430",262103,0.445,3.657,"In play, out(s)",989318,468,"X","R",425509,0
"431",266935,-0.592,2.268,"Foul",1007551,253,"S","R",425509,0
"432",266935,0.032,2.683,"In play, out(s)",1007552,254,"X","R",425509,0
"433",269029,0.244,2.922,"Swinging Strike",1015354,180,"S","R",425509,0
"434",271019,-0.205,2.601,"Foul",1022748,480,"S","R",425509,0
"435",271019,0.49,2.862,"Swinging Strike",1022749,481,"S","R",425509,0
"436",271059,-0.61,2.189,"Swinging Strike",1022899,343,"S","R",425509,0
"437",271059,-1.563,2.536,"Swinging Strike",1022900,344,"S","R",425509,0
"438",272453,0.002,3.457,"In play, out(s)",1028160,63,"X","R",425509,0
"439",276489,0.009,2.027,"In play, out(s)",1043322,412,"X","R",425509,0
"440",276509,-0.954,3.423,"Foul",1043389,286,"S","R",425509,0
"441",276509,-0.799,2.87,"Foul",1043390,287,"S","R",425509,0
"442",276509,-1.05,3.258,"Foul",1043391,288,"S","R",425509,0
"443",276509,1.355,2.448,"In play, out(s)",1043393,290,"X","R",425509,0
"444",277589,-0.92,2.617,"Foul",1047523,319,"S","R",425509,0
"445",277589,-1.232,3.166,"In play, out(s)",1047524,320,"X","R",425509,0
"446",332365,-0.375,1.86,"Swinging Strike",1248727,179,"S","R",425509,0
"447",332365,-1.124,1.401,"Swinging Strike",1248728,184,"S","R",425509,0
"448",332375,-1.593,1.95,"Swinging Strike",1248767,80,"S","R",425509,0
"449",332375,-1.038,2.056,"Foul",1248768,81,"S","R",425509,0
"450",332375,0.913,2.31,"Foul",1248770,83,"S","R",425509,0
"451",335031,0.374,2.429,"Swinging Strike",1258918,151,"S","R",425509,0
"452",335031,-0.287,2.067,"Foul (Runner Going)",1258920,153,"S","R",425509,0
"453",335031,-0.178,2.713,"In play, out(s)",1258921,154,"X","R",425509,0
"454",335039,1.063,1.921,"Swinging Strike",1258953,506,"S","R",425509,0
"455",335039,1.174,2.481,"Foul",1258954,507,"S","R",425509,0
"456",335039,-0.898,2.58,"Foul",1258955,508,"S","R",425509,0
"457",335039,-0.368,2.686,"In play, out(s)",1258956,509,"X","R",425509,0
"458",335059,0.673,2.217,"Swinging Strike",1259040,659,"S","R",425509,0
"459",335059,-0.141,2.149,"In play, out(s)",1259042,661,"X","R",425509,0
"460",336475,-0.419,3.15,"In play, out(s)",1264433,219,"X","R",425509,0
"461",336505,-0.159,1.981,"Foul",1264567,370,"S","R",425509,0
"462",336505,0.84,1.096,"Swinging Strike",1264569,372,"S","R",425509,0
"463",338495,-0.299,2.694,"In play, no out",1272280,73,"X","R",425509,1
"464",343185,-0.507,3.536,"Swinging Strike",1290318,34,"S","R",425509,0
"465",343219,-0.274,2.511,"In play, no out",1290438,202,"X","R",425509,1
"466",343241,-0.928,2.689,"In play, out(s)",1290530,324,"X","R",425509,0
"467",347277,-0.357,1.912,"Swinging Strike",1306033,388,"S","R",425509,0
"468",347293,0.712,2.325,"In play, out(s)",1306104,50,"X","R",425509,0
"469",347297,0.421,2.87,"In play, no out",1306115,529,"X","R",425509,1
"470",347335,-0.953,3.218,"Foul",1306275,634,"S","R",425509,0
"471",351877,0.53,2.179,"Swinging Strike",1323631,498,"S","R",425509,0
"472",356865,-0.884,3.372,"In play, out(s)",1342481,77,"X","R",425509,0
"473",356923,-0.568,1.852,"In play, out(s)",1342698,278,"X","R",425509,0
"474",359167,-0.099,1.532,"Swinging Strike",1351203,43,"S","R",425509,0
"475",408585,-0.463,1.856,"Swinging Strike",1526660,110,"S","R",425509,0
"476",408585,-1.269,2.919,"In play, out(s)",1526661,111,"X","R",425509,0
"477",408617,-0.936,3.107,"Swinging Strike",1526783,487,"S","R",425509,0
"478",408617,0.559,1.89,"Swinging Strike",1526784,488,"S","R",425509,0
"479",411227,-0.642,2.277,"In play, no out",1536668,456,"X","R",425509,1
"480",414399,-0.803,2.499,"In play, out(s)",1548908,179,"X","R",425509,0
"481",417451,-0.376,2.44,"In play, out(s)",1560534,447,"X","R",425509,0
"482",417459,0.825,2.889,"Foul",1560568,56,"S","R",425509,0
"483",417477,-0.731,2.109,"Swinging Strike",1560642,572,"S","R",425509,0
"484",419487,-0.836,1.893,"Swinging Strike",1568340,199,"S","R",425509,0
"485",419487,-0.404,2.323,"In play, out(s)",1568342,201,"X","R",425509,0
"486",431161,0.876,1.955,"Swinging Strike",1613541,328,"S","R",425509,0
"487",458319,-0.123,1.882,"In play, out(s)",1716767,555,"X","R",425509,0
"488",462345,-0.479,3.342,"In play, out(s)",1732183,258,"X","R",425509,0
"489",463508,0.196,2.731,"Foul",1736745,86,"S","R",425509,0
"490",463521,-0.522,1.713,"Foul",1736805,470,"S","R",425509,0
"491",463521,0.706,2.601,"Foul",1736809,474,"S","R",425509,0
"492",464478,1.539,2.619,"Swinging Strike",1740415,382,"S","R",425509,0
"493",464496,0.198,2.931,"Foul",1740487,62,"S","R",425509,0
"494",464502,1.621,1.1,"In play, out(s)",1740511,562,"X","R",425509,0
"495",468299,-0.446,2.344,"Foul",1754753,350,"S","R",425509,0
"496",468299,-0.015,1.653,"Foul",1754757,354,"S","R",425509,0
"497",468303,0.935,3.359,"Foul",1754773,52,"S","R",425509,0
"498",472164,-0.545,1.916,"Swinging Strike",1769486,347,"S","R",425509,0
"499",472169,-0.908,2.77,"In play, out(s)",1769506,79,"X","R",425509,0
"500",473244,-0.507,2.242,"Foul",1773738,190,"S","R",425509,0
"501",477293,0.601,2.71,"In play, out(s)",1789427,35,"X","R",425509,0
"502",477313,0.229,2.431,"In play, out(s)",1789504,222,"X","R",425509,0
"503",477322,0.331,1.968,"In play, out(s)",1789538,513,"X","R",425509,0
"504",477508,0.44,1.365,"Foul",1790240,294,"S","R",425509,0
"505",477508,0.819,3.296,"Swinging Strike",1790243,297,"S","R",425509,0
"506",479155,-1.255,2.307,"Swinging Strike",1796581,58,"S","R",425509,0
"507",479155,0.021,2.093,"In play, out(s)",1796582,59,"X","R",425509,0
"508",479184,0.361,2.045,"Swinging Strike",1796720,171,"S","R",425509,0
"509",479219,-0.68,1.792,"Swinging Strike",1796848,351,"S","R",425509,0
"510",479660,-1.393,2.714,"Foul",1798533,324,"S","R",425509,0
"511",479660,-0.717,2.422,"Foul",1798535,327,"S","R",425509,0
"512",479660,-0.966,2.7,"Foul (Runner Going)",1798536,328,"S","R",425509,0
"513",479660,-0.208,1.719,"Foul (Runner Going)",1798538,330,"S","R",425509,0
"514",479660,0.06,2.829,"In play, out(s)",1798539,331,"X","R",425509,0
"515",479666,0.453,1.926,"In play, no out",1798550,64,"X","R",425509,1
"516",479714,-1.404,2.669,"In play, out(s)",1798740,195,"X","R",425509,0
"517",479720,0.293,1.957,"Foul",1798766,591,"S","R",425509,0
"518",479720,-1.532,2.35,"Swinging Strike",1798768,593,"S","R",425509,0
"519",481430,-0.454,1.691,"Swinging Strike",1805334,422,"S","R",425509,0
"520",481438,0.267,3.791,"Foul",1805362,99,"S","R",425509,0
"521",481438,-0.018,3.013,"Foul",1805364,101,"S","R",425509,0
"522",481438,0.922,3.706,"Swinging Strike",1805366,103,"S","R",425509,0
"523",481455,-1.004,3.499,"In play, out(s)",1805438,621,"X","R",425509,0
"524",481488,-0.091,3.842,"In play, no out",1805573,303,"X","R",425509,1
"525",481501,-0.839,2.248,"Foul",1805636,743,"S","R",425509,0
"526",481501,-1.15,3.602,"In play, out(s)",1805638,745,"X","R",425509,0
"527",482519,-0.118,3.077,"In play, out(s)",1809568,118,"X","R",425509,0
"528",482549,0.784,2.034,"In play, out(s)",1809696,369,"X","R",425509,0
"529",482558,-0.196,3.427,"In play, out(s)",1809725,232,"X","R",425509,0
"530",483971,0.016,2.666,"Foul",1815126,111,"S","R",425509,0
"531",484012,0.348,3.435,"In play, out(s)",1815281,247,"X","R",425509,0
"532",484019,0.63,2.443,"Foul",1815309,533,"S","R",425509,0
"533",484019,-0.252,1.36,"Swinging Strike",1815311,535,"S","R",425509,0
"534",484019,0.858,1.86,"In play, out(s)",1815312,536,"X","R",425509,0
"535",484028,-0.069,2.268,"Swinging Strike",1815349,683,"S","R",425509,0
"536",484028,-0.232,3.225,"In play, out(s)",1815351,685,"X","R",425509,0
"537",484287,-0.159,2.751,"Swinging Strike",1816343,520,"S","R",425509,0
"538",484287,1.03,0.503,"Foul",1816346,526,"S","R",425509,0
"539",484287,1.026,1.923,"Foul",1816348,528,"S","R",425509,0
"540",484287,0.382,3.74,"In play, out(s)",1816349,529,"X","R",425509,0
"541",486450,-0.464,3.574,"In play, out(s)",1824544,56,"X","R",425509,0
"542",486460,-0.14,2.507,"In play, out(s)",1824584,518,"X","R",425509,0
"543",486485,-0.534,3.974,"Swinging Strike",1824679,214,"S","R",425509,0
"544",486485,1.138,2.31,"In play, out(s)",1824681,216,"X","R",425509,0
"545",487601,0.136,2.746,"Foul",1828960,375,"S","R",425509,0
"546",487601,-0.47,2.632,"In play, out(s)",1828962,377,"X","R",425509,0
"547",487620,-0.33,3.149,"Foul",1829031,26,"S","R",425509,0
"548",487620,1.196,1.72,"Swinging Strike",1829034,33,"S","R",425509,0
"549",487630,-1.003,1.762,"Foul",1829069,545,"S","R",425509,0
"550",487630,0.656,3.312,"In play, out(s)",1829070,546,"X","R",425509,0
"551",487652,1.068,1.638,"Swinging Strike",1829164,224,"S","R",425509,0
"552",487652,-0.067,3.475,"Foul",1829166,226,"S","R",425509,0
"553",487652,-0.123,2.929,"Foul",1829167,227,"S","R",425509,0
"554",488994,0.986,2.666,"Swinging Strike",1834191,361,"S","R",425509,0
"555",489005,-0.198,3.165,"In play, out(s)",1834230,92,"X","R",425509,0
"556",489020,-0.606,1.555,"Foul",1834286,512,"S","R",425509,0
"557",489020,-0.598,2.096,"Foul",1834287,513,"S","R",425509,0
"558",489020,-1.351,2.879,"Foul",1834289,515,"S","R",425509,0
"559",489046,-0.211,3.422,"Foul",1834388,215,"S","R",425509,0
"560",489399,0.35,2.757,"Swinging Strike",1835611,43,"S","R",425509,0
"561",489418,0.434,2.005,"In play, out(s)",1835683,343,"X","R",425509,0
"562",489433,-0.376,2.518,"Foul",1835743,476,"S","R",425509,0
"563",490456,0.474,2.46,"Foul",1839723,408,"S","R",425509,0
"564",493862,0.202,1.622,"Swinging Strike",1852987,76,"S","R",425509,0
"565",493900,-0.861,3.047,"In play, out(s)",1853138,228,"X","R",425509,0
"566",495889,0.858,2.599,"Swinging Strike",1860745,49,"S","R",425509,0
"567",495898,-0.411,2.124,"Foul",1860785,578,"S","R",425509,0
"568",499914,-0.166,3.485,"Foul",1876162,491,"S","R",425509,0
"569",499925,-0.422,3.45,"Swinging Strike",1876203,284,"S","R",425509,0
"570",499925,0.443,3.635,"Foul Tip",1876204,285,"S","R",425509,0
"571",499925,0.874,2.7,"Foul",1876205,286,"S","R",425509,0
"572",499925,0.761,3.394,"Foul",1876207,288,"S","R",425509,0
"573",500820,-0.801,2.15,"In play, out(s)",1879707,461,"X","R",425509,0
"574",503614,-0.347,2.311,"Swinging Strike",1890389,158,"S","R",425509,0
"575",503645,-0.041,2.241,"Foul",1890498,283,"S","R",425509,0
"576",505777,-0.418,3.927,"Swinging Strike",1898714,47,"S","R",425509,0
"577",523668,-0.854,2.887,"In play, no out",1967113,332,"X","R",425509,1
"578",523679,-1.439,3.272,"In play, out(s)",1967153,52,"X","R",425509,0
"579",523712,-0.648,2.586,"Foul",1967277,438,"S","R",425509,0
"580",523726,0.105,2.716,"Foul",1967325,570,"S","R",425509,0
"581",523733,-0.142,2.866,"In play, no out",1967354,224,"X","R",425509,1
"582",540781,0.368,2.856,"In play, out(s)",2032493,465,"X","R",425509,0
"583",541888,0.246,1.698,"Swinging Strike",2036562,283,"S","R",425509,0
"584",541888,0.805,3.114,"In play, out(s)",2036563,284,"X","R",425509,0
"585",541902,0.427,2.17,"In play, no out",2036612,391,"X","R",425509,1
"586",541916,1.15,1.627,"Foul",2036666,106,"S","R",425509,0
"587",541916,-0.472,2.022,"Foul",2036668,108,"S","R",425509,0
"588",541916,0.879,2.354,"In play, out(s)",2036669,109,"X","R",425509,0
"589",545901,-0.129,2.548,"In play, out(s)",2051847,454,"X","R",425509,0
"590",545965,-0.607,3.28,"In play, out(s)",2052094,643,"X","R",425509,0
"591",551655,-0.174,2.815,"Foul",2073954,306,"S","R",425509,0
"592",551655,-1.236,2.891,"In play, out(s)",2073955,307,"X","R",425509,0
"593",553655,0.195,2.699,"Foul",2081587,132,"S","R",425509,0
"594",553655,0.528,2.908,"Swinging Strike",2081588,133,"S","R",425509,0
"595",553655,-0.069,3.663,"Foul",2081589,134,"S","R",425509,0
"596",553655,0.128,1.447,"Foul",2081591,136,"S","R",425509,0
"597",553655,-1.142,1.917,"Swinging Strike",2081592,137,"S","R",425509,0
"598",559398,-0.212,2.568,"Swinging Strike",2103381,35,"S","R",425509,0
"599",559403,0.303,3.831,"Foul",2103397,505,"S","R",425509,0
"600",559403,0.917,3.095,"In play, out(s)",2103401,509,"X","R",425509,0
"601",559431,-0.394,2.118,"In play, out(s)",2103510,164,"X","R",425509,0
"602",561611,-0.605,2.252,"Foul",2110991,50,"S","R",425509,0
"603",561640,-1.302,2.857,"Foul",2111091,371,"S","R",425509,0
"604",561659,-0.202,3.041,"Foul",2111163,508,"S","R",425509,0
"605",561659,-0.814,2.926,"In play, out(s)",2111167,512,"X","R",425509,0
"606",568759,-0.553,3.354,"Foul",2136165,688,"S","R",425509,0
"607",568765,-0.439,3.344,"In play, out(s)",2136185,344,"X","R",425509,0
"608",679615,-0.872,2.207,"Foul",2556932,36,"S","R",425509,0
"609",683615,0.059,1.51,"In play, out(s)",2572546,176,"X","R",425509,0
"610",685259,0.417,2.649,"Foul",2578749,414,"S","R",425509,0
"611",685288,0.322,2.225,"Foul",2578856,83,"S","R",425509,0
"612",685288,0.096,2.81,"Foul",2578858,85,"S","R",425509,0
"613",686823,-0.654,2.07,"Foul",2584871,51,"S","R",425509,0
"614",686823,-0.03,2.402,"In play, out(s)",2584872,52,"X","R",425509,0
"615",686837,1.006,1.699,"Foul Tip",2584911,313,"S","R",425509,0
"616",687357,-0.29,2.427,"Foul (Runner Going)",2586865,471,"S","R",425509,0
"617",688779,-0.346,2.198,"Foul",2592350,55,"S","R",425509,0
"618",690245,0.146,2.446,"In play, out(s)",2597926,101,"X","R",425509,0
"619",691329,-0.146,1.645,"Foul",2601974,382,"S","R",425509,0
"620",691329,-0.88,2.866,"Foul",2601976,384,"S","R",425509,0
"621",691329,0.265,2.138,"Foul",2601977,385,"S","R",425509,0
"622",691329,-0.693,3.12,"Foul",2601979,387,"S","R",425509,0
"623",691329,0.101,2.26,"In play, no out",2601981,389,"X","R",425509,1
"624",698101,0.362,2.895,"Foul",2627737,446,"S","R",425509,0
"625",731291,-0.014,2.407,"Foul",2754258,200,"S","R",425509,0
"626",731299,0.202,2.143,"In play, no out",2754293,89,"X","R",425509,1
"627",733623,-0.324,1.891,"Foul",2763271,466,"S","R",425509,0
"628",733645,-0.631,1.43,"Swinging Strike",2763367,91,"S","R",425509,0
"629",735156,0.558,2.361,"In play, out(s)",2768997,320,"X","R",425509,0
"630",735177,-0.66,2.041,"Foul",2769073,167,"S","R",425509,0
"631",737675,0.342,3.529,"Foul",2778671,15,"S","R",425509,0
"632",737675,-0.507,2.67,"Foul",2778675,19,"S","R",425509,0
"633",739091,0.112,2.259,"Swinging Strike",2783999,290,"S","R",425509,0
"634",739864,-0.385,2.579,"Foul",2786955,308,"S","R",425509,0
"635",742959,0.179,2.528,"In play, out(s)",2798709,503,"X","R",425509,0
"636",743346,0.188,2.561,"In play, no out",2800159,299,"X","R",425509,1
"637",743394,1.173,2.04,"In play, out(s)",2800338,500,"X","R",425509,0
"638",743403,0.505,3.234,"Foul",2800372,37,"S","R",425509,0
"639",748690,0.065,2.803,"In play, out(s)",2820538,494,"X","R",425509,0
"640",748722,0.083,1.827,"In play, out(s)",2820664,247,"X","R",425509,0
"641",748733,0.774,1.673,"In play, no out",2820706,961,"X","R",425509,1
"642",748787,0.409,2.44,"Foul",2820891,769,"S","R",425509,0
"643",748787,0.395,2.118,"In play, out(s)",2820892,770,"X","R",425509,0
"644",749209,0.802,1.982,"Foul",2822423,937,"S","R",425509,0
"645",749209,1.186,1.646,"Foul",2822425,939,"S","R",425509,0
"646",749209,1.003,2.344,"In play, out(s)",2822426,940,"X","R",425509,0
"647",749214,-0.69,1.7,"Swinging Strike",2822441,422,"S","R",425509,0
"648",749214,-0.858,2.098,"Foul",2822442,423,"S","R",425509,0
"649",749214,-0.431,2.178,"Foul",2822443,424,"S","R",425509,0
"650",749214,-0.307,3.074,"Foul",2822446,427,"S","R",425509,0
"651",749214,0.944,1.748,"In play, out(s)",2822448,429,"X","R",425509,0
"652",749220,-1.091,2.406,"Swinging Strike",2822474,236,"S","R",425509,0
"653",749244,-0.236,1.996,"Foul",2822563,826,"S","R",425509,0
"654",749244,-0.645,1.785,"Foul",2822564,827,"S","R",425509,0
"655",749244,-0.679,2.25,"In play, no out",2822565,828,"X","R",425509,1
"656",749295,-0.822,2.479,"Foul",2822734,48,"S","R",425509,0
"657",749295,-0.401,3.341,"Foul",2822736,50,"S","R",425509,0
"658",749529,0.053,2.994,"In play, out(s)",2823647,587,"X","R",425509,0
"659",751804,0.292,2.435,"In play, out(s)",2832211,240,"X","R",425509,0
"660",751820,0.338,3.176,"In play, no out",2832265,102,"X","R",425509,1
"661",751827,-0.652,2.785,"In play, out(s)",2832296,429,"X","R",425509,0
"662",753490,-0.673,2.451,"Swinging Strike",2838791,246,"S","R",425509,0
"663",753505,-0.238,2.578,"In play, out(s)",2838848,796,"X","R",425509,0
"664",753519,0.397,2.962,"In play, out(s)",2838907,108,"X","R",425509,0
"665",753527,-0.666,2.358,"Swinging Strike",2838939,429,"S","R",425509,0
"666",753527,0.688,3.338,"Foul",2838941,431,"S","R",425509,0
